table_catalog,table_schema,table_name,table_type,table_description
dev_silicon,browse_price_accuracy,quote_accuracy_challenger_inference_set,MANAGED,"Inference dataset for the Quote Accuracy model (cheapest TAPS quotes enriched by volatility features)

**Granularity**: One row per route-date combination

**Data contract**: 

**Data pipeline**: 

**Data pipeline (Github)**: https://github.skyscannertools.net/skyscanner/bpa-accuracy-model-inferencing

**SLO**: Every 3 hours"
dev_silicon,browse_price_accuracy,quote_accuracy_inference_set,MANAGED,"Inference dataset for the Quote Accuracy model (cheapest TAPS quotes enriched by volatility features)

**Granularity**: One row per route-date combination

**Data contract**: 

**Data pipeline**: 

**Data pipeline (Github)**: https://github.com/skyscanner/bpa-accuracy-model-inferencing

**SLO**: Every 3 hours"
dev_silicon,browse_price_accuracy,quote_accuracy_inference_set_challenger,MANAGED,"Inference dataset for the Quote Accuracy model (cheapest TAPS quotes enriched by volatility features)

**Granularity**: One row per route-date combination

**Data contract**: 

**Data pipeline**: 

**Data pipeline (Github)**: https://github.skyscannertools.net/skyscanner/bpa-accuracy-model-inferencing

**SLO**: Every 3 hours"
dev_silicon,browse_price_accuracy,quote_accuracy_model_challenger_training_data,MANAGED,"Training Data for TAPS Accuracy model - used for evicting incaccurate quotes

**Granularity**: One row per search session_id

**Data contract**: 

**Data pipeline**: 

**Data pipeline (Github)**: https://github.skyscannertools.net/skyscanner/bpa-accuracy-model-training

**SLO**: Daily at 9 am UTC"
dev_silicon,browse_price_accuracy,quote_accuracy_model_training_data,MANAGED,"Training Data for TAPS Accuracy model - used for evicting incaccurate quotes

**Granularity**: One row per search session_id

**Data contract**: 

**Data pipeline**: 

**Data pipeline (Github)**: https://github.com/skyscanner/bpa-accuracy-model-training

**SLO**: Daily at 9 am UTC"
dev_silicon,browse_price_accuracy,quote_accuracy_prediction_set,MANAGED,"Predictions of the Quote Accuracy model (if the cheapest TAPS quote is accurate)

**Granularity**: One row per route-date combination

**Data contract**: 

**Data pipeline**: 

**Data pipeline (Github)**: https://github.com/skyscanner/bpa-accuracy-model-inferencing

**SLO**: Every 3 hours"
dev_silicon,browse_price_accuracy,quote_accuracy_prediction_set_challenger,MANAGED,"Predictions of the Quote Accuracy model (if the cheapest TAPS quote is accurate)

**Granularity**: One row per route-date combination

**Data contract**: 

**Data pipeline**: 

**Data pipeline (Github)**: https://github.skyscannertools.net/skyscanner/bpa-accuracy-model-inferencing

**SLO**: Every 3 hours"
dev_silicon,browse_price_accuracy,read_write_enriched_pam_test,MANAGED,
dev_silicon,browse_price_accuracy,route_market_map,MANAGED,"The most popular markets for every route

**Granularity**: One row per route-market pair

**Data contract**: 

**Data pipeline**: 

**Data pipeline (Github)**: https://github.com/skyscanner/bpa-accuracy-model-inferencing

**SLO**: Every Monday 3 AM"
dev_silicon,browse_price_accuracy,volatility_feature_test,MANAGED,"Volatility features used by the accuracy model in the TAPS model pipeline

**Granularity**: One row per route date combination

**Data contract**: 

**Data pipeline**: 

**Data pipeline (Github)**: https://github.skyscannertools.net/skyscanner/bpa-accuracy-model-training

**SLO**: Daily at 9 am UTC"
dev_silicon,browse_price_coverage,calendar_cell,MANAGED,"Combined empty and inaccurate calendar cells ranked by popularity with FQC/SPP routing flags

**Data contract**: TBD

**Data pipeline (Github)**: https://github.com/skyscanner/background-indexing

**Granularity**: Trip kind, origin, destination, flight date, hour

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/573275126900689

**SLO**: Sub-daily"
dev_silicon,browse_price_coverage,calendar_cell_challenger,MANAGED,
dev_silicon,browse_price_coverage,cheapest_partner,MANAGED,"Cheapest partner estimation based on historical prices

**Data contract**: TBD

**Data pipeline (Github)**: https://github.com/skyscanner/background-indexing

**Granularity**: Trip kind, origin, destination, website_id

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/573275126900689

**SLO**: Every Monday at 1:15 AM UTC"
dev_silicon,browse_price_coverage,enriched_pam,MANAGED,"Enriched TAPS price accuracy data

**Data contract**: TBD

**Data pipeline (Github)**: https://github.com/skyscanner/background-indexing

**Granularity**: One row per search request

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/682661342182015

**SLO**: Daily at 0:45 AM UTC"
dev_silicon,browse_price_coverage,expanded_inventory,MANAGED,"Expanded inventory based on relevant dates

**Data contract**: TBD

**Data pipeline (Github)**: https://github.com/skyscanner/background-indexing

**Granularity**: Trip kind, origin, destination, flight date

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/573275126900689

**SLO**: Every Monday at 1:30 AM UTC"
dev_silicon,browse_price_coverage,expanded_scope,MANAGED,"Filtered expanded inventory scoped to routes with sufficient search coverage

**Data contract**: TBD

**Data pipeline (Github)**: https://github.com/skyscanner/background-indexing

**Granularity**: Trip kind, origin, destination, flight date

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/573275126900689

**SLO**: Every Monday at 1:30 AM UTC"
dev_silicon,browse_price_coverage,flights_quote_crawler_input_quote,MANAGED,"FQC input quotes: calendar cells ranked by importance score for Flight Quote Crawler

**Data contract**: TBD

**Data pipeline (Github)**: https://github.com/skyscanner/background-indexing

**Granularity**: Trip kind, origin, destination, flight date, website, dt, hour

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/573275126900689

**SLO**: Sub-daily"
dev_silicon,browse_price_coverage,flights_quote_crawler_input_quote_challenger,MANAGED,
dev_silicon,browse_price_coverage,missing_quote,MANAGED,"Calendar cells (route + flight date combinations) present in scope but missing from TAPS

**Data contract**: TBD

**Data pipeline (Github)**: https://github.com/skyscanner/background-indexing

**Granularity**: Trip kind, origin, destination, flight date

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/573275126900689

**SLO**: Sub-daily"
dev_silicon,browse_price_coverage,missing_quote_challenger,MANAGED,
dev_silicon,browse_price_coverage,partner_scrape,MANAGED,"

**Data contract**: TBD

**Data pipeline (Github)**: https://github.com/skyscanner/background-indexing

**Granularity**: 

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/682661342182015

**SLO**: Daily at 0:45 AM UTC"
dev_silicon,browse_price_coverage,partner_scrape_forecast,MANAGED,"

**Data contract**: TBD

**Data pipeline (Github)**: https://github.com/skyscanner/background-indexing

**Granularity**: 

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/682661342182015

**SLO**: Daily at 0:45 AM UTC"
dev_silicon,browse_price_coverage,relevant_date,MANAGED,"The list of the most important dates per route by search volume to include in the scope

**Data contract**: TBD

**Data pipeline (Github)**: https://github.com/skyscanner/background-indexing

**Granularity**: Trip kind, origin, destination

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/573275126900689

**SLO**: Every Monday at 1:20 AM UTC"
dev_silicon,browse_price_coverage,route_airport_combination,MANAGED,"Airport combinations based on routes

**Data contract**: TBD

**Data pipeline (Github)**: https://github.com/skyscanner/background-indexing

**Granularity**: Date, origin, destination, route

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/573275126900689

**SLO**: Every Monday at 1:15 AM UTC"
dev_silicon,browse_price_coverage,tmp_mixed_request,MANAGED,
dev_silicon,browse_price_coverage,top_route,MANAGED,"The most important routes by search volume to include in the scope

**Data contract**: TBD

**Data pipeline (Github)**: https://github.com/skyscanner/background-indexing

**Granularity**: Trip kind, origin, destination

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/573275126900689

**SLO**: Every Monday at 1:10 AM UTC"
dev_silicon,business_performance_forecast,actual_entry_session,MANAGED,"This dataset comprises actual entry session counts categorized by geo_location_iso_country_code, budget channel, and platform, and it also generates any missing combinations.

**Granularity**: An aggregated entry session count based on the specified parameters: dt,  geo_location_iso_country_code, budget_channel, and device_platform.

**Data contract**: [Silicon - Actual Entry Session](https://skyscanner.atlassian.net/wiki/x/AQDRRw)

**Data pipeline**: [business_forecast_training_data_dag_v1](https://cloud.astronomer.io/cl7gb04pk766868ptyveanlcslc/dags/clon0viit1783539u1j4c39jfvu/business_forecast_training_data_dag_v1)

**Data pipeline (Github)**: [business-forecast](https://github.com/skyscanner/business-forecast)

**SLO**: 13:00 UTC"
dev_silicon,business_performance_forecast,actual_entry_session_v1,MANAGED,
dev_silicon,business_performance_forecast,actual_funnel_session,MANAGED,"This dataset comprises actual funnel session counts categorized by geo_location_iso_country_code, vertical, budget channel, and device platform, and it also generates any missing combinations.

**Granularity**: An aggregated funnel session count based on the specified parameters: dt,  geo_location_iso_country_code, vertical, budget_channel, and device_platform.

**Data contract**: [Silicon - Actual Funnel Session](https://skyscanner.atlassian.net/wiki/x/koH3Sg)

**Data pipeline**: [business_forecast_training_data_dag_v1](https://cloud.astronomer.io/cl7gb04pk766868ptyveanlcslc/dags/clon0viit1783539u1j4c39jfvu/business_forecast_training_data_dag_v1)

**Data pipeline (Github)**: [business-forecast](https://github.com/skyscanner/business-forecast)

**SLO**: 13:00 UTC"
dev_silicon,business_performance_forecast,actual_redirect_with_estimated_revenue,MANAGED,"This dataset comprises actual redirect count and estimated_revenue_gbp sum categorized by traveller_preferred_country_code, vertical, device and platform, and it also generates any missing combinations.

**Granularity**: An aggregated redirect count and total_estimated_revenue_gbp sum based on the specified parameters: dt,  traveller_preferred_country_code, vertical and device_platform.

**Data contract**: [Silicon - Actual Redirect With Estimated Revenue](https://skyscanner.atlassian.net/l/cp/5eb8Ge6r)

**Data pipeline**: [business_forecast_training_data_dag_v1](https://cloud.astronomer.io/cl7gb04pk766868ptyveanlcslc/dags/clon0viit1783539u1j4c39jfvu/business_forecast_training_data_dag_v1)

**Data pipeline (Github)**: [business-forecast](https://github.com/skyscanner/business-forecast)

**SLO**: 13:00 UTC"
dev_silicon,caps_ml,caps_training_set_v1,MANAGED,"CAPS ML training set v1

**Granularity**: One row per search_guid, mini_search_guid and quote_guid

**Data contract**: 

**Data pipeline**: [caps-ml-caps-training-set-v1-creation](https://github.com/Skyscanner/caps-ml-pipelines/blob/main/databricks-workflows/caps-ml-caps-training-set-v1-creation.yaml)

**Data pipeline (Github)**: [caps_training_set_v1_builder](https://github.com/Skyscanner/caps-ml-pipelines/blob/main/src/apps/caps_training_set_v1_builder.py)

**SLO**: Daily"
dev_silicon,caps_ml,car_hire_enriched_quote,MANAGED,"Base table for CAPS containing car hire information at quote level. Used for analysis, monitoring and as source table for the CAPS ML models training set

**Granularity**: One row per search_guid, mini_search_guid and quote_guid

**Data contract**: 

**Data pipeline**: [caps-ml-car-hire-enriched-quote-creation](https://github.com/Skyscanner/caps-ml-pipelines/blob/main/databricks-workflows/caps-ml-car-hire-enriched-quote-creation.yaml)

**Data pipeline (Github)**: [car_hire_enriched_quote_builder](https://github.com/Skyscanner/caps-ml-pipelines/blob/main/src/apps/car_hire_enriched_quote_builder.py)

**SLO**: Daily"
